"","X","year","name","cluster","avgScore"
"15976",15976,"2003","Girlhood",146,3.439366
"15977",15977,"1999","Pop and Me",1,3.143885
"15978",15978,"1976","Helter Skelter",528,3.357903
"15979",15979,"1958","The 7th Voyage of Sinbad",143,3.635676
"15980",15980,"2004","Frostbite",309,2.129252
"15981",15981,"2004","Amour de Femme",732,3.123033
"15982",15982,"2004","RahXephon: The Motion Picture",354,3.750411
"15983",15983,"2001","Rage Against the Machine: The Battle of Mexico City",957,3.853448
"15984",15984,"2005","Milwaukee,Minnesota",649,2.761755
"15985",15985,"1978","Same Time,Next Year",927,3.733678
"15986",15986,"2001","The Remnant",355,1.857143
"15987",15987,"1987","Sherlock Holmes: The Sign of Four",582,3.868988
"15988",15988,"1985","Invasion U.S.A.",962,3.247591
"15989",15989,"1999","The Scarlet Pimpernel",986,3.529609
"15990",15990,"2004","Rick",6,2.432065
"15991",15991,"1997","Wilde",899,3.4755
"15992",15992,"2001","The Lone Gunmen: The Complete Series",855,3.585271
"15993",15993,"2003","Mystic Iran: The Unseen World",657,3.202614
"15994",15994,"1981","Modern Problems",267,3.504149
"15995",15995,"1984","Maria's Lovers",295,2.717703
"15996",15996,"2002","The League of Gentlemen: Series 3",31,3.752809
"15997",15997,"1954","On the Waterfront",581,4.01843
"15998",15998,"1998","Place Vendome",935,2.898606
"15999",15999,"2003","Cirque du Soleil: Alegria",617,3.855401
"16000",16000,"2004","Aitraaz",33,3.32971
"16001",16001,"1984","Dangerous Moves",560,3.016484
"16002",16002,"2002","Sex and Lucia",957,3.553505
"16003",16003,"2002","He Sees You When You're Sleeping",476,2.722581
"16004",16004,"2003","Gangaajal",502,3.045752
"16005",16005,"1949","Criss Cross",297,3.486076
"16006",16006,"1989","Seinfeld: Seasons 1 & 2",986,4.386071
"16007",16007,"2001","Fish in a Barrel",544,2.026316
"16008",16008,"1984","The Karate Kid",255,3.83355
"16009",16009,"2002","High Times' Potluck",917,2.56129
"16010",16010,"2002","Master Spy: The Robert Hanssen Story",210,2.615
"16011",16011,"1997","Broadway Damage",65,3.238943
"16012",16012,"1991","The Unborn",80,2.376884
"16013",16013,"2005","Cream: Royal Albert Hall",30,4.080808
"16014",16014,"1997","Testamento",220,2.901695
"16015",16015,"1981","Zoot Suit",833,3.158576
"16016",16016,"1989","Tango & Cash",748,3.199882
"16017",16017,"1989","Across the Tracks",858,2.933333
"16018",16018,"2004","Best of the VonErichs",908,2.714286
"16019",16019,"1979","Death Duel of Kung Fu",432,2.632911
"16020",16020,"1984","A Married Man",960,2.705882
"16021",16021,"1926","The Adventures of Prince Achmed",619,3.53125
"16022",16022,"2003","Battlestar Galactica: The Miniseries",723,4.267988
"16023",16023,"1996","Love Is All There Is",197,2.771331
"16024",16024,"1989","Kiss Shot",430,2.631068
"16025",16025,"1984","The Cannonball Run II",274,3.080456
"16026",16026,"1984","The Warrior and the Sorceress",439,2.376866
"16027",16027,"2003","WWE: Tenth Anniversary of Raw",210,3.325
"16028",16028,"1978","Paradise Alley",888,2.706897
"16029",16029,"2005","Point Pleasant: The Complete Series",31,3.48366
"16030",16030,"2001","Wet Hot American Summer",920,3.217227
"16031",16031,"2002","Kiss the Bride",363,2.910448
"16032",16032,"2001","Vampire Junction",66,1.731183
"16033",16033,"1999","Introducing Dorothy Dandridge",614,3.555612
"16034",16034,"2002","World Trade Center: Anatomy of the Collapse",943,3.428793
"16035",16035,"2002","Disappearance",938,2.645933
"16036",16036,"2004","Perfect Opposites",927,2.919355
"16037",16037,"2001","Someone Like You",941,3.375169
"16038",16038,"2003","The Joe Schmo Show: Uncensored: Season 1",126,3.570713
"16039",16039,"1997","Welcome to Sarajevo",53,3.411699
"16040",16040,"2002","The Son",511,3.055866
"16041",16041,"1995","Safe",940,3.031045
"16042",16042,"2004","Face of Terror",566,2.744
"16043",16043,"2004","Hanaukyo Maid Team La Verite",958,3.584158
"16044",16044,"1955","The Man from Laramie",51,3.635215
"16045",16045,"1989","A Raisin in the Sun",49,3.994403
"16046",16046,"1993","The Beverly Hillbillies",347,3.303689
"16047",16047,"2005","Because of Winn-Dixie",61,3.730468
"16048",16048,"2002","Mere Yaar Ki Shaadi Hai",39,2.917431
"16049",16049,"1988","The Moderns",441,2.911894
"16050",16050,"1982","Deathtrap",36,3.5547
"16051",16051,"1985","Francis Bacon",527,3.15
"16052",16052,"1940","Fantasia",477,3.773932
"16053",16053,"1998","The Wounds",116,2.967742
"16054",16054,"1999","Eros Blockbuster Hits Vol. 1",175,2.852273
"16055",16055,"1996","Kissed",901,2.858639
"16056",16056,"2002","Footballers Wives: Season 1",725,3.5
"16057",16057,"1964","Combat! Season 3: Operation 1",260,3.511111
"16058",16058,"2000","Kiss Tomorrow Goodbye",588,2.489474
"16059",16059,"2003","Ween: Live in Chicago",286,3.79558
"16060",16060,"2004","She's Too Young",951,3.338855
"16061",16061,"1998","Kipper: Fun in the Sun",840,3.349057
"16062",16062,"1978","The Hobbit",250,3.504104
"16063",16063,"1989","Say Anything",432,3.906751
"16064",16064,"1974","Land of the Lost: Season 1",444,3.302648
"16065",16065,"1987","Best Seller",61,3.204159
"16066",16066,"2005","Save the Green Planet!",919,3.214646
"16067",16067,"1966","The Plague of the Zombies",286,2.78125
"16068",16068,"1989","Drugstore Cowboy",852,3.60536
"16069",16069,"2002","Looking Through Lillian",997,1.925373
"16070",16070,"1998","Sitcom",922,3.048611
"16071",16071,"1998","Always Outnumbered,Always Outgunned",978,3.592509
"16072",16072,"2002","Basic Ab Workout for Dummies",86,2.94186
"16073",16073,"1992","Emerson,Lake & Palmer: Welcome Back",489,2.719626
"16074",16074,"2001","Dark Shadows Reunion",15,3.204878
"16075",16075,"1993","Dave",443,3.766156
"16076",16076,"2003","Wishing Stairs",634,3.009804
"16077",16077,"2004","The Super Milk-Chan Show",59,2.674757
"16078",16078,"1967","Dark Shadows: Vol. 4",287,3.751055
"16079",16079,"2003","Dark Waters",287,2.272059
"16080",16080,"2000","El Mar",959,3.052885
"16081",16081,"1986","Shocked",847,2.259615
"16082",16082,"2004","13 Going on 30",982,3.56256
"16083",16083,"1994","The Best of Friends: Vol. 2",355,4.111245
"16084",16084,"1986","Entrails of a Virgin",481,2.317536
"16085",16085,"2003","The Phandom Menace",992,2.663399
"16086",16086,"1996","Chinese Chocolate",945,2.023438
"16087",16087,"2003","Dragon Ball GT: A Hero's Legacy",226,3.843333
"16088",16088,"1978","Corvette Summer",990,3.009302
"16089",16089,"2004","Sherlock Holmes and the Case of the Silk Stocking",474,3.430168
"16090",16090,"2004","Alone in the Dark",693,2.344247
"16091",16091,"1997","Firelight",779,3.824
"16092",16092,"2002","Firestarter 2: Rekindled",139,2.988386
"16093",16093,"2003","Kart Racer",54,3.317797
"16094",16094,"1989","Family Business",535,3.028181
"16095",16095,"1998","Mystery Science Theater 3000: The Touch of Satan",324,3.889663
"16096",16096,"1999","Island of the Sharks: IMAX",700,3.519608
"16097",16097,"1973","Tom Sawyer",557,3.527132
"16098",16098,"1991","The Maigret Collection",513,3.668325
"16099",16099,"2002","Don't Ask,Don't Tell (Attack of the Gay Space Invaders)",994,1.883721
"16100",16100,"2004","Da Ali G Show: Season 2",124,4.067676
"16101",16101,"1991","Legend of the Dragon Kings: Black Dragon",161,3.012121
"16102",16102,"1973","Sssssss",912,2.826291
"16103",16103,"1992","Poirot: Death in the Clouds",28,3.89817
"16104",16104,"1994","Ashes of Time",668,2.742812
"16105",16105,"2003","Prison a-Go-Go!",941,1.671642
"16106",16106,"1984","Miss Marple Mysteries: The Body in the Library",773,4.029928
"16107",16107,"1974","MASH: Season 3",981,4.180101
"16108",16108,"2002","Con Man",597,2.393701
"16109",16109,"1972","Solaris: Bonus Material",119,3.080882
"16110",16110,"1998","In God's Hands",985,3.010563
"16111",16111,"2004","The First World War: The Complete Series",289,3.516667
"16112",16112,"1977","Shock Waves",920,2.688034
"16113",16113,"2005","Miss Congeniality 2: Armed and Fabulous",554,3.226142
"16114",16114,"2003","Love Hina Again: The Movie",85,4.001149
"16115",16115,"1977","Johnny Cash: A Concert Behind Prison Walls",174,3.2
"16116",16116,"2001","Othello",232,3.211321
"16117",16117,"1999","Active Stealth",981,2.38125
"16118",16118,"1999","The Ninth Gate",555,3.171519
"16119",16119,"1993","Evil Cult",912,3.230312
"16120",16120,"2001","ABCD",960,2.69708
"16121",16121,"2002","Ordinary Sinner",349,2.775128
"16122",16122,"2000","Linkin Park",211,2.194915
"16123",16123,"1995","Tie That Binds",237,3.280957
"16124",16124,"1960","Tunes of Glory",618,3.728682
"16125",16125,"2000","The Railway Children",380,3.70088
"16126",16126,"2000","Parla Italiano? Learning Italian: The Basics",657,3.005435
"16127",16127,"1947","Good News",907,3.144737
"16128",16128,"1994","Clear and Present Danger",524,3.967309
"16129",16129,"2003","Bob the Builder: Building Friendships",28,3.187273
"16130",16130,"1996","Carla's Song",606,3.050926
"16131",16131,"1976","Marvin Gaye: Greatest Hits Live in '76",61,3.121547
"16132",16132,"1995","Karan Arjun",605,3.049242
"16133",16133,"1997","Profiler: Season 2",933,3.858421
"16134",16134,"2003","Baywatch: Hawaiian Wedding",907,2.231343
"16135",16135,"2003","The Holy Land",152,2.911043
"16136",16136,"2004","Henry Rollins: Shock and Awe",930,3.725322
"16137",16137,"1999","The Waiting Time",286,3.08377
"16138",16138,"1980","Zombie Holocaust",163,2.525253
"16139",16139,"1991","Father of the Bride",851,3.574464
"16140",16140,"2001","Bellydance Fitness for Beginners: Arms,Abs,Hips,Buns & Thighs",213,2.915493
"16141",16141,"2004","Big Bird in Japan",765,2.795775
"16142",16142,"2003","Book of Days",774,2.97479
"16143",16143,"2000","The Crimson Rivers",447,3.278635
"16144",16144,"1984","Greystoke: The Legend of Tarzan,Lord of the Apes",210,3.308147
"16145",16145,"1997","Losing Control",111,2.240741
"16146",16146,"2003","The Real Cancun",379,2.149231
"16147",16147,"1999","The Sopranos: Season 1",26,4.425922
"16148",16148,"1976","Obsession",969,2.949454
"16149",16149,"1999","Liberty Heights",978,3.438912
"16150",16150,"1996","Shine",669,3.847745
"16151",16151,"1969","A Touch of Zen",948,2.736655
"16152",16152,"1997","Minsara Kanavu: Tamil",999,2.653333
"16153",16153,"2000","Big Eden",421,3.738322
"16154",16154,"2003","Warren Miller's: The Power of Snow: Fifty",186,3.723214
"16155",16155,"2005","Frank Zappa: The Dub Room Special",556,3.857143
"16156",16156,"1944","Bluebeard",987,2.591463
"16157",16157,"1916","Chaplin Mutuals: Vol. 2",976,3.281046
"16158",16158,"2000","Return to Me",354,3.716948
"16159",16159,"1964","Beach Boys: The Lost Concert",95,3
"16160",16160,"2004","Galaxy Hunter",941,1.755396
"16161",16161,"1971","Daughters of Darkness",789,2.636364
"16162",16162,"2002","Kim Possible: The Secret Files",993,3.57219
"16163",16163,"2004","Survivor All-Stars",862,3.839775
"16164",16164,"1978","Shakespeare Comedies: As You Like It",330,3.155172
"16165",16165,"1990","The Original Three Tenors Concert",467,3.588679
"16166",16166,"1957","The Pride and the Passion",417,3.09427
"16167",16167,"1972","Images",319,2.85098
"16168",16168,"1933","Ecstasy",943,2.547101
"16169",16169,"1999","The Haunting",355,3.067809
"16170",16170,"1987","Munchies",462,2.719745
"16171",16171,"1987","Radio Days",69,3.570167
"16172",16172,"1990","Beverly Hills 90210: The Pilot Episode",25,3.634212
"16173",16173,"2005","McLibel",896,3.173913
"16174",16174,"1964","Viva Las Vegas",64,3.418346
"16175",16175,"1994","Chungking Express",679,3.68205
"16176",16176,"1980","Little House on the Prairie: Season 7",374,4.032556
"16177",16177,"2001","Jump Tomorrow",504,3.034161
"16178",16178,"1966","Batman: The Movie",210,3.068203
"16179",16179,"2000","The Art of Dying",467,2.857143
"16180",16180,"1998","Goosebumps: Deep Trouble",873,3.090909
"16181",16181,"1993","Demolition Man",673,3.323945
"16182",16182,"1998","Zero Effect",525,3.41515
"16183",16183,"1962","The Miracle Worker",569,3.813239
"16184",16184,"1999","Sol Bianca: The Legacy: Vol. 1: Lost Treasures",356,3.317881
"16185",16185,"1957","The Three Faces of Eve",531,3.925188
"16186",16186,"1949","Battleground",913,3.834363
"16187",16187,"1996","Boys",712,2.571691
"16188",16188,"1990","You're the Top: The Cole Porter Story",277,3.2
"16189",16189,"2003","Frozen Impact",520,2.595745
"16190",16190,"1988","Rowing with the Wind",609,2.235772
"16191",16191,"1931","A Nous la Liberte",981,3.482574
"16192",16192,"2003","Shade",54,3.243649
"16193",16193,"1991","Nothing But Trouble",696,2.638836
"16194",16194,"1987","The Whistle Blower",492,3.05668
"16195",16195,"2004","Speed: IMAX",701,2.781022
"16196",16196,"1964","Circus World",657,3.227723
"16197",16197,"1971","Macbeth",823,3.443976
"16198",16198,"1983","The Hitchhiker: Vol. 1",615,2.676768
"16199",16199,"1986","SpaceCamp",900,3.425408
"16200",16200,"2002","Sex at 24 Frames Per Second",890,2.688093
"16201",16201,"1996","Waiting for Guffman",693,3.817215
"16202",16202,"1984","Best Defense",251,2.391414
"16203",16203,"1993","Wayne's World 2",419,3.2912
"16204",16204,"2003","King of the Ants",584,2.634293
"16205",16205,"2002","The Adventures of Jimmy Neutron: Confusion Fusion",569,3.685815
"16206",16206,"1998","Goosebumps: Chillogy",111,3.271605
"16207",16207,"1967","Dark Shadows: Vol. 3",595,3.709552
"16208",16208,"2004","Grande Ecole",955,3.192394
"16209",16209,"2001","Enigma",236,3.268133
"16210",16210,"2002","The Apocalypse",300,3.098655
"16211",16211,"2000","No Alibi",744,2.677966
"16212",16212,"1982","Amityville II: The Possession",725,3.188211
"16213",16213,"2004","Aquarian Age",580,3.397849
"16214",16214,"1947","Brute Force",296,3.41958
"16215",16215,"2004","The Hunting of the President",134,3.410271
"16216",16216,"2003","Dangerous Liaisons (Long French Version)",463,3.299652
"16217",16217,"1998","Bio Zombie",406,3.095128
"16218",16218,"1995","Dr. Quinn,Medicine Woman: Season 4",184,3.811088
"16219",16219,"2004","Baby for Sale",366,3.335135
"16220",16220,"2002","L'Auberge Espagnole",191,3.623721
"16221",16221,"2000","ECW: Extreme Evolution: Extreme Championship Wrestling",901,3.641414
"16222",16222,"2004","The Lion King 1 1/2",928,3.540986
"16223",16223,"1958","Vertigo",725,4.052634
"16224",16224,"2004","Extreme Engineering: Transatlantic Tunnel",129,3.471831
"16225",16225,"1993","Snapdragon",769,2.409836
"16226",16226,"2004","NBA Champions 2003-2004: Pistons",807,3.457364
"16227",16227,"1929","The Love Trap / Directed by William Wyler: Double Feature",32,2.826772
"16228",16228,"1958","Chalti Ka Naam Gaadi",945,3.861635
"16229",16229,"1991","Benny Hill's World Tour: New York",525,3.243056
"16230",16230,"2004","Jockey",180,3.413907
"16231",16231,"2000","Unknown Jonathan Winters: On the Loose",724,3.321739
"16232",16232,"1989","Leviathan",923,3.018868
"16233",16233,"1955","Oklahoma!",681,3.69463
"16234",16234,"2003","The Pentagon Papers",355,3.266314
"16235",16235,"2001","A Real Young Girl",922,2.278755
"16236",16236,"2000","The Gift",52,3.507999
"16237",16237,"1995","Babylon 5: Season 3",896,4.164827
"16238",16238,"1952","Clash by Night",913,3.353982
"16239",16239,"1994","The Bible Collection: Jacob",513,3.405941
"16240",16240,"2001","Things Behind the Sun",42,2.935657
"16241",16241,"1960","La Dolce Vita",835,3.804845
"16242",16242,"1997","Con Air",967,3.454647
"16243",16243,"2005","Blood of Beasts",411,2.504854
"16244",16244,"1977","The Late Show",165,3.069388
"16245",16245,"1982","Agatha Christie's Seven Dials Mystery",317,3.060694
"16246",16246,"1980","Tom Horn",217,3.628478
"16247",16247,"2001","The Human Face",307,3.434302
"16248",16248,"1959","Hercules Unchained",942,2.654804
"16249",16249,"1946","Humoresque",944,3.543478
"16250",16250,"1990","Def by Temptation",508,2.674419
"16251",16251,"1965","A High Wind in Jamaica",130,2.907975
"16252",16252,"1997","Midsomer Murders: The Killings at Badger's Drift",31,4.049051
"16253",16253,"1969","Frosty the Snowman / Frosty Returns",691,3.912409
"16254",16254,"1999","Invasion!",67,2.274648
"16255",16255,"2000","Eminem: Hitz & Disses",984,2.121359
"16256",16256,"1998","Earthlight",965,2.763158
"16257",16257,"2003","Time Quest",440,2.669623
"16258",16258,"2002","Frank McKlusky,C.I.",62,2.092342
"16259",16259,"1973","Conquest of the Planet of the Apes",695,3.456295
"16260",16260,"1962","That Touch of Mink",993,3.755706
"16261",16261,"2002","Lost in La Mancha: Bonus Material",64,3.236534
"16262",16262,"2005","Assault on Precinct 13",650,3.454051
"16263",16263,"1977","Black Sunday",633,3.115159
"16264",16264,"1977","Best of The Muppet Show: Steve Martin / Carol Burnett / Gilda Radner",371,3.822914
"16265",16265,"1977","Star Wars: Episode IV: A New Hope",200,4.504505
"16266",16266,"1977","Billy Jack Goes to Washington",415,2.686957
"16267",16267,"1997","The Beautician and the Beast",119,3.171211
"16268",16268,"2002","Double Vision",791,2.854321
"16269",16269,"1969","Whatever Happened to Aunt Alice?",364,3.009434
"16270",16270,"2004","Funky Monkey",734,2.926829
"16271",16271,"1954","Robinson Crusoe",42,3.084848
"16272",16272,"2000","Crouching Tiger,Hidden Dragon",855,3.897963
"16273",16273,"2004","Into the Sun",966,2.908023
"16274",16274,"1954","The Country Girl",281,3.555769
"16275",16275,"1980","To Kill with Intrigue",422,2.842975
"16276",16276,"1991","The Lovers on the Bridge",174,3.124595
"16277",16277,"2001","Terminal Countdown",229,2.694444
"16278",16278,"2004","Something the Lord Made",29,4.216401
"16279",16279,"2002","Vampires: Los Muertos",470,2.831922
"16280",16280,"1934","Triumph of the Will",979,3.580988
"16281",16281,"2002","Carrie",423,3.780326
"16282",16282,"1995","Ski School 2",943,2.664234
"16283",16283,"1994","Cops & Robbersons",297,2.596051
"16284",16284,"2002","Cedric the Entertainer: Starting Lineup",945,3.381594
"16285",16285,"1992","Porco Rosso",634,4.011976
"16286",16286,"2002","Red Dragon",354,3.626271
"16287",16287,"2001","O: Bonus Material",183,2.611111
