"movie_year","movie_cluster","movie_avgScore"
"1992",39,3.972531
"2003",328,3.861951
"2002",438,2.993749
"2002",526,3.145374
"1978",465,3.796158
"1982",106,4.145948
"2003",357,3.54584
"1993",772,3.425781
"1999",653,3.359268
"1998",113,3.510575
"1993",323,3.245333
"2003",416,3.584443
"2003",130,3.417129
"2000",612,3.533859
"1954",515,4.199701
"2003",398,3.916482
"1990",890,3.478855
"1989",752,3.813931
"2000",225,3.004149
"2005",659,3.473296
"2000",811,3.555528
"1974",295,3.507813
"2004",492,3.548696
"2002",42,3.499955
"2000",308,3.787224
"1994",314,4.043315
"1998",879,4.211632
"1999",564,3.785559
"1981",333,3.858598
"2004",152,3.910232
"1960",783,3.877398
"1995",529,3.971477
"1973",291,3.98515
"2003",17,3.974011
"1984",307,3.197225
"2002",567,3.787459
"2003",480,4.154146
"2004",992,3.80856
"2000",428,3.402732
"1987",376,3.853505
"1992",813,3.517339
"1960",698,3.939973
"2004",308,3.992179
"2004",80,3.342418
"2000",58,4.236004
"2004",401,3.514684
"1971",888,4.073817
"1975",473,3.524225
"2005",250,3.558098
"2001",673,3.083337
"2002",546,3.590833
"1998",799,3.23811
"2002",397,3.280819
"1999",552,4.306806
"2000",740,3.48694
"2000",279,3.789395
"1999",167,4.318937
"1963",3,4.097083
"2000",251,3.766328
"1998",322,3.713286
"1998",477,3.526671
"2000",218,3.78264
"1985",30,4.402106
"1973",291,3.98515
"2002",879,3.679612
"1986",218,3.674075
"2004",740,3.143065
"2003",281,3.946369
"1993",753,3.025588
"1996",474,3.459861
"2004",124,4.42976
"1997",277,3.163521
"2004",92,4.190134
"1969",953,4.121301
"2002",816,3.521322
"1981",336,4.50428
"2004",242,3.584753
"2003",490,3.425582
"2002",537,3.793098
"2002",859,2.987239
"1995",394,3.483926
"2000",308,3.787224
"2002",370,2.986627
"2000",310,3.144475
"2003",563,3.148614
"1999",429,4.079143
"2001",97,3.595733
"1995",512,3.75296
"2002",546,3.590833
"2003",152,2.817441
"2001",909,3.433475
"1987",34,3.244861
"1997",936,3.42644
"1987",333,3.538324
"2002",17,3.395097
"1999",88,3.809036
"1983",200,4.460864
"2003",490,3.425582
"2002",674,3.13767
"1985",59,4.053373
"2002",954,2.850406
"2001",699,2.964044
"2000",649,3.62651
"1947",690,3.389401
"1948",515,3.938703
"2004",746,3.900252
"1998",646,3.700763
"2002",546,3.590833
"1996",66,4.032409
"2004",292,3.496145
"2004",377,3.373453
"1947",705,3.767819
"1950",373,3.18018
"2001",603,3.323728
"1998",681,3.317208
"2004",424,2.809382
"2004",187,3.130759
"1992",717,4.018701
"2003",753,3.423639
"2001",627,3.892619
"2002",736,3.291538
"1997",692,3.126468
"2000",931,3.069127
"1988",520,2.999247
"1989",538,3.912238
"1999",107,3.628809
"1999",321,3.540641
"1996",54,3.008375
"1991",649,3.616059
"1997",967,3.454647
"2004",450,3.694849
"2000",329,4.459748
"1967",372,3.895719
"1996",66,4.032409
"1985",755,3.710249
"2005",22,3.405241
"1992",813,3.517339
"2000",749,4.512292
"2004",757,3.298825
"1984",480,3.502666
"1992",561,4.449438
"2002",33,3.038394
"1999",261,3.735391
"1986",839,2.831658
"1997",31,4.261784
"2002",587,2.96528
"2001",912,3.033868
"2005",522,3.136566
"2004",835,3.384154
"2005",162,2.015291
"1993",351,3.665116
"1988",750,3.242025
"1993",673,3.323945
"2003",29,3.388183
"1999",359,3.334667
"1989",484,4.333289
"1984",718,3.764079
"1993",443,3.766156
"1999",88,4.230879
"1958",725,4.052634
"1981",358,3.941335
"1991",486,3.793762
"2004",417,3.076879
"2002",221,3.220932
"1994",353,2.776435
"1999",429,4.079143
"1987",320,3.621688
"2003",740,3.428609
"2001",308,3.211625
"1986",52,3.313543
"1994",88,3.74786
"1998",987,3.475728
"2002",351,3.486971
"2002",101,3.040017
"2003",603,2.638015
"1992",250,3.690174
"2002",168,3.452768
"2001",586,3.398229
"2001",274,4.342315
"1982",619,3.549516
"2003",172,3.931896
"2002",279,3.301417
"2003",365,3.694041
"2002",148,4.703023
"2003",277,4.210455
"1998",167,4.232445
"1997",167,3.708928
"2003",386,3.533984
"1994",645,3.333227
"2004",210,2.946197
"1976",375,4.011742
"1992",103,3.435278
"2001",699,2.964044
"2002",283,3.411818
"2001",92,4.091973
"1964",295,4.147655
"2004",515,3.103715
"2004",80,3.388169
"2003",632,3.311109
"2002",873,3.367036
"1993",815,3.831679
"1965",373,3.98033
"1961",47,4.061179
"2001",148,4.434549
"2004",508,3.435829
"1993",111,4.066515
"2003",764,3.373247
"2004",178,3.525817
"1999",52,3.359726
"2003",280,2.987257
"1997",801,3.785844
"1989",596,3.819652
"1999",714,4.337893
"2000",766,3.851273
"1988",295,3.116379
"1989",484,4.333289
"1968",283,3.70818
"1995",823,3.536743
"2003",29,3.388183
"1999",55,2.847001
"2004",804,3.650852
"1988",246,3.566771
"2003",109,3.167334
"1997",260,3.597048
"1994",317,4.59329
"1987",784,3.710361
"2003",5,3.435318
"2004",353,2.797786
"2000",749,4.203065
"2004",786,3.680781
"1979",615,3.799575
"2003",337,3.759005
"1954",420,3.376842
"2005",710,3.597737
"2002",200,3.549751
"1996",43,3.961893
"1996",129,3.773549
"1996",81,3.632955
"1995",694,3.536994
"2004",428,3.716396
"2004",48,2.998759
"1977",200,4.504505
"1974",604,4.004545
"2003",675,3.651856
"1996",761,3.473448
"1981",590,3.807465
"2004",448,3.064944
"2003",82,3.137478
"2002",788,3.35914
"1986",698,2.4618
"2000",448,3.387219
"1999",52,4.325446
"2004",659,2.924365
"1999",555,3.171519
"2001",254,3.226049
"1980",315,3.462092
"2003",152,3.183777
"1985",266,3.520204
"1995",243,3.923401
"2001",426,3.373464
"1999",200,3.603121
"1993",666,3.842654
"2004",285,3.398866
"2000",166,3.230544
"2004",146,3.692771
"1968",22,3.729778
"1998",772,3.378151
"1987",34,3.244861
"1977",297,3.900768
"1994",374,4.064076
"1957",303,4.166029
"1990",209,3.904908
"1992",717,4.018701
"1997",363,3.874878
"1955",639,4.002513
"2000",760,3.548433
"1971",623,3.734911
"2001",511,3.492418
"2004",667,2.787037
"1978",9,3.584134
"1979",745,3.704972
"1972",124,4.120644
"2000",354,3.789676
"1999",793,3.386253
"2001",194,3.171717
"2001",149,3.443992
"2004",95,3.688752
"2000",100,3.475493
"1996",598,3.529831
"1991",676,3.469232
"2003",603,3.560767
"2003",245,3.507945
"1999",712,3.413191
"2002",268,3.186647
"2000",558,3.632421
"1984",713,3.472824
"2001",662,3.375566
"2003",447,3.536678
"2004",448,3.994086
"1999",887,3.958957
"2002",618,4.448881
"1997",348,3.147175
"2003",521,3.741515
"1993",38,3.759085
"1999",132,3.70117
"1995",905,3.629654
"1988",718,3.526558
"2000",827,3.692869
"2003",443,3.360761
"1999",887,3.629432
"1983",551,3.293186
"1988",209,3.692947
"1999",653,3.359268
"1976",551,3.954659
"2001",246,4.034463
"1983",734,3.578528
"2004",518,2.568966
"2004",25,2.7966
"2000",474,3.204473
"1983",819,3.731006
"1992",124,3.410474
"2001",274,4.342315
"1979",697,3.536536
"1998",27,3.40193
"2000",695,3.41765
"2003",531,3.981915
"2003",872,2.952272
"2004",285,3.398866
"1999",521,3.291348
"1996",328,3.525801
"1999",280,2.828472
"2004",231,2.366116
"1965",326,4.051303
"1985",576,3.280121
"1969",267,3.896456
"1988",101,3.473286
"2002",739,3.249682
"1987",840,3.514051
"2003",177,4.009202
"1995",542,3.455464
"2002",58,4.333822
"1980",80,4.064318
"2004",631,3.616261
"2004",42,3.421756
"1985",301,3.393251
"1988",241,3.050575
"1987",568,3.431085
"1999",253,3.587593
"1998",754,3.70627
"2003",135,3.267555
"2002",305,3.484187
"1995",379,4.371916
"2004",450,3.694849
"1978",53,2.709497
"1996",523,3.384764
"1998",68,3.582925
"2004",648,3.003263
"2001",909,3.433475
"1985",44,4.013876
"1994",151,4.299842
"2002",797,2.899578
"2004",525,3.276135
"2001",190,3.946094
"1994",526,3.933273
"2002",101,4.12221
"1989",580,3.877108
"2003",69,3.963834
"1995",290,3.891789
"2002",706,3.017132
"2001",270,3.350035
"1994",362,3.596281
"2001",405,2.792829
"2002",746,4.172963
"1998",21,3.522611
"1992",69,3.845558
"1999",754,2.649573
"2003",337,3.759005
"2003",679,2.889449
"2002",47,3.758852
"2000",749,4.512292
"2002",255,3.453337
"1998",160,3.652528
"1994",42,2.994772
"1987",685,3.661482
"2002",130,2.792392
"1989",711,3.694913
"2005",309,3.762713
"1986",108,4.173341
"2003",532,3.072441
"1997",696,3.616956
"2001",417,3.183512
"1995",821,3.594362
"1983",683,3.308573
"1995",821,3.594362
"1989",847,2.747617
"2000",610,3.734414
"2001",967,3.954483
"2001",281,3.701688
"2003",352,3.455826
"1994",446,3.61242
"1996",231,3.729131
"1990",52,3.477379
"1998",708,3.505587
"1991",55,3.68913
"2002",706,3.017132
"2003",195,3.370307
"1997",800,2.656555
"2000",441,3.910989
"1971",242,3.96719
"2003",604,3.686217
"1999",550,3.500023
"1951",534,3.885234
"1996",529,3.72429
"2001",120,3.118623
"1990",736,3.814408
"1996",308,4.025123
"2003",398,3.916482
"1992",304,2.977753
"1998",306,3.719755
"1973",42,3.989092
"1983",295,3.675567
"1980",445,3.487109
"1999",393,3.962955
"2002",746,4.172963
"1973",3,3.912487
"1986",671,3.412514
"2003",48,3.088341
"2000",409,3.425384
"2003",851,3.51149
"2003",718,2.776752
"2003",25,3.537902
"2004",627,3.175679
"1998",68,3.582925
"2004",705,2.859825
"1998",567,3.793252
"2002",255,3.453337
"1985",44,4.013876
"1983",551,3.293186
"2005",424,4.23649
"1981",876,3.52684
"2004",488,3.481127
"1999",772,3.981244
"1999",262,3.715236
"1970",277,3.526967
"1931",328,3.994233
"1998",291,3.450805
"1994",128,3.35565
"2002",448,3.973433
"2003",603,3.560767
"2004",23,2.642703
"2002",218,3.587841
"2004",508,3.435829
"1991",96,3.501503
"2002",320,3.530735
"2002",736,3.291538
"2003",675,3.651856
"2002",717,3.175086
"1940",552,4.064217
"2003",576,3.371868
"2004",444,3.284135
"1988",221,3.903587
"1997",493,3.817912
"2000",128,3.090843
"2001",408,3.298891
"1968",303,3.796502
"1989",7,3.722973
"1976",315,3.473603
"2000",962,3.540871
"1971",609,4.048665
"1982",80,3.6956
"1999",359,3.334667
"2003",337,3.759005
"1989",82,3.361984
"2000",720,3.813252
"1985",262,3.442387
"1999",239,3.698874
"1990",397,4.284265
"1995",209,4.294731
"1999",52,4.325446
"2004",992,3.80856
"2001",689,3.456902
"1998",580,3.52642
"1992",702,3.240047
"1993",527,3.82545
"1973",670,4.009728
"1999",615,3.849987
"1994",619,4.195069
"1999",851,3.25113
"1999",321,3.540641
"1987",554,3.799101
"2002",284,3.175245
"2000",503,3.784194
"2003",166,3.617365
"2004",379,4.309204
"1999",68,3.381892
"2003",284,3.512085
"1998",329,4.215449
"2005",758,3.522703
"1956",46,3.866198
"2001",603,4.283961
"1990",595,4.171551
"2002",220,3.276799
"1973",334,3.426817
"2003",689,3.5042
"2005",758,3.522703
"1988",466,4.125148
"1960",256,3.706229
"2004",526,3.234021
"2003",632,3.311109
"1990",813,3.847863
"1989",432,3.906751
"2000",190,3.382901
"1991",561,3.70248
"1998",739,3.523475
"1987",428,3.386663
"2001",708,2.933951
"1969",258,3.744835
"2002",797,2.899578
"1989",148,3.594317
"2002",397,3.280819
"2005",230,3.569443
"1982",200,3.834266
"1998",21,3.522611
"2000",52,3.507999
"1989",214,3.858014
"1992",359,3.844548
"1975",267,4.173679
"1986",650,3.49761
"2003",408,3.101094
"2000",749,4.203065
"1981",336,4.50428
"2002",423,3.780326
"1989",27,3.951001
"1994",713,3.628651
"1975",522,3.448286
"1997",691,3.888849
"1993",84,3.624899
"1993",844,2.718586
"2003",386,3.533984
"2002",42,3.499955
"1994",317,4.59329
"1998",120,3.277639
"2000",503,3.784194
"1999",699,3.560209
"1973",616,3.818771
"1999",429,4.079143
"1990",584,3.943568
"2004",80,3.342418
"2003",29,3.761979
"1997",158,3.611562
"2001",511,3.492418
"1972",509,3.687554
"2000",526,3.124004
"2003",872,2.952272
"2004",992,3.80856
"1995",167,3.910687
"2002",526,3.145374
"1994",81,3.710684
"2002",452,4.09633
"2001",603,3.323728
"1991",993,3.522345
"2003",973,2.788839
"1994",207,3.714657
"2003",569,3.563659
"2001",167,4.263977
"2003",511,3.480931
"2000",308,3.787224
"2001",864,3.209279
"1977",200,4.504505
"1989",135,4.28529
"1995",281,3.591086
"1988",718,3.526558
"2003",825,3.570907
"1978",76,3.549903
"2003",172,3.931896
"1999",355,3.067809
"2004",428,3.716396
"1995",285,4.082388
"2001",687,3.347181
"1987",475,3.281515
"1986",339,3.759592
"2003",490,3.425582
"2004",218,3.281468
"2003",342,2.999114
"2005",461,3.266101
"1994",134,2.780924
"1965",326,4.051303
"2001",148,4.235886
"1999",564,3.785559
"1995",386,3.715807
"2001",552,3.036645
"2002",142,3.4746
"2004",408,3.90588
"1989",484,4.333289
"1989",484,4.333289
"1999",714,4.337893
"2000",245,3.216909
"2002",148,4.703023
"2002",279,3.301417
"2000",535,3.878465
"1998",754,3.376409
"1992",749,4.181926
"1990",739,3.265912
"2000",224,2.998156
"1990",162,3.798177
"2005",259,3.676244
"2003",82,3.148368
"1983",239,3.761617
"2001",148,4.434549
"2001",13,4.716401
"2000",170,3.080437
"2000",554,3.3613
"2002",349,3.9337
"2005",22,3.405241
"1984",200,3.603305
"1997",997,3.957028
"1967",282,3.946067
"1995",996,3.656205
"2003",389,3.519844
"1999",272,2.855278
"1991",72,3.180128
"1999",967,3.45462
"1992",83,3.158504
"1989",214,3.858014
"2000",329,4.459748
"2003",22,2.892515
"1951",184,3.911264
"2000",258,3.710076
"2002",448,3.973433
"1997",363,3.138369
"2003",234,3.545634
"1999",699,3.560209
"1981",269,3.210245
"2004",553,3.367966
"2002",274,3.350564
"1987",63,3.294191
"2003",22,3.720851
"2003",234,3.545634
"2002",699,4.041364
"2004",992,3.80856
"1988",134,2.382022
"1991",133,3.801102
"2000",966,3.750829
"2000",228,3.217335
"1970",695,3.551402
"2002",171,3.299032
"2003",576,3.371868
"1994",363,2.824962
"2004",497,2.666395
"1978",490,2.939649
"1980",823,3.863433
"1989",485,3.434045
"1930",551,3.697887
"1989",752,3.813931
"1994",135,4.056613
"1994",187,3.954277
"2004",80,3.388169
"2004",555,3.557411
"2002",777,3.78504
"1961",281,3.768557
"1984",88,3.956728
"1999",604,3.155789
"2001",106,3.454628
"1996",669,3.847745
"2002",255,3.453337
"2004",358,3.442219
"2003",357,3.54584
"2003",162,3.934715
"1994",274,3.704826
"2003",281,3.946369
"1941",271,3.775009
"1994",652,3.367352
"2004",80,3.388169
"2004",139,3.439549
"1995",905,3.629654
"2002",59,3.767005
"2000",720,3.813252
"1998",102,3.188366
"2001",863,3.924927
"2002",129,3.44278
"1998",502,3.708466
"1984",33,4.067393
"2003",328,3.861951
"1999",191,4.213139
"1999",629,3.376338
"1965",230,3.602435
"2002",428,3.673678
"2003",632,3.311109
"2003",38,3.082665
"1995",391,4.034041
"1990",566,4.387103
"2001",944,3.021729
"1982",439,3.001456
"2004",560,3.563391
"1992",717,4.018701
"2004",746,3.764314
"1993",419,3.2912
"2001",849,4.298415
"1994",367,3
"2000",113,2.736568
"1987",490,3.00907
"2002",168,3.452768
"1995",544,3.70565
"1985",419,3.318777
"1999",110,3.552198
"2003",130,3.417129
"2002",526,3.145374
"2004",632,2.575789
"1998",293,4.093935
"2003",50,4.40978
"1999",272,2.855278
"2004",279,3.601244
"1966",70,4.034571
"1998",773,3.307605
"1942",770,4.090897
"2004",377,3.373453
"1994",791,4.094501
"1956",3,3.497776
"1994",408,3.543596
"1961",152,2.121739
"2004",564,3.269999
"1992",103,3.435278
"2001",488,3.132813
"1993",562,3.36928
"2001",577,3.416893
"2004",69,3.362131
"1985",616,2.920635
"1989",370,3.843339
"2003",147,3.575812
"2000",138,3.456863
"1963",369,3.712602
"1986",291,3.985896
"1992",423,3.93789
"1996",42,3.412418
"1995",290,3.891789
"1989",262,3.639735
"2002",428,3.673678
"1940",150,3.957464
"2005",78,3.128638
"1986",45,3.475173
"2003",409,3.495122
"2002",697,3.363678
"1994",649,3.040449
"1997",442,3.297408
"1992",249,3.837881
"2002",58,4.333822
"2001",601,3.913912
"1989",484,4.333289
"1985",664,3.672007
"2001",351,3.451661
"2004",499,3.517816
"1987",554,3.799101
"1991",52,4.312076
"1996",51,3.804783
"2001",418,3.785396
"2003",686,3.837031
"1979",745,3.704972
"1975",352,3.792115
"1986",446,3.96112
"1990",682,3.894649
"1998",795,3.770579
"2000",597,2.854858
"1999",429,4.079143
"2003",365,3.694041
"2004",80,3.388169
"1988",621,4.016581
"1995",290,3.891789
"2003",284,3.512085
"1991",851,3.574464
"2000",915,3.120338
"1996",970,3.215289
"1990",2,3.654805
"1963",340,3.970084
"1994",645,3.333227
"1999",564,3.785559
"2003",17,3.974011
"1996",594,3.39755
"1999",357,3.375595
"1979",615,3.799575
"1981",529,4.190947
"2003",480,4.154146
"2002",598,3.347065
"2003",337,3.759005
"2003",427,2.364487
"1993",449,3.221126
"2003",480,4.154146
"2004",554,3.550247
"1997",572,3.940682
"1991",117,3.349423
"2001",251,3.279928
"1998",120,3.277639
"1998",606,3.461237
"2000",720,3.813252
"1999",52,3.359726
"2002",736,3.291538
"2002",298,3.63001
"1997",355,3.70976
"2004",285,3.398866
"1957",964,3.97989
"2003",152,3.44388
"2000",59,3.848162
"2002",135,4.334773
"1967",282,3.946067
"1981",68,3.746993
"2005",133,3.293684
"1988",544,4.209501
"2003",195,3.370307
"2003",402,3.326163
"1989",447,3.306846
"2001",330,3.408078
"2004",706,3.679983
"2002",148,4.703023
"1989",563,3.643568
"2005",659,3.473296
"1987",457,3.596467
"2000",59,3.848162
"1968",152,3.775037
"2000",172,3.891159
"2004",23,3.009153
"1958",725,4.052634
"1993",88,4.08285
"1962",489,3.891162
"1987",554,3.799101
"1987",753,3.692693
"1988",34,3.162877
"1998",791,3.188143
"2002",297,2.772266
"2002",736,3.291538
"1973",334,3.426817
"2001",251,3.279928
"2000",766,3.851273
"2000",279,3.789395
"1969",691,3.912409
"1995",394,3.483926
"2000",613,3.152062
"2002",59,3.620066
"2003",490,3.425582
"1994",207,3.714657
"2003",447,3.536678
"2002",344,3.800375
"1994",151,4.299842
"2000",138,3.456863
"1997",260,3.597048
"1998",393,4.191832
"2001",689,3.456902
"1999",52,3.359726
"2004",700,3.70522
"1996",209,3.260393
"1985",59,4.053373
"2004",757,3.298825
"1988",870,2.947334
"1990",291,3.360292
"2004",350,3.751418
"2001",281,3.250772
"1995",11,3.952801
"1986",221,3.425965
"1984",713,3.472824
"1989",624,3.582982
"1991",851,3.574464
"1985",262,3.442387
"2002",329,4.46689
"2000",328,2.99653
"2003",5,3.435318
"1999",714,4.146347
"1999",521,3.291348
"2001",752,4.514376
"1995",996,3.656205
"1995",610,3.577761
"2003",675,3.04415
"1985",555,3.767782
"1993",449,3.221126
"1985",720,3.370721
"2004",553,3.527308
"2003",806,2.929445
"1994",151,4.299842
"2001",106,3.192213
"1980",385,3.700395
"1997",572,3.940682
"2001",454,3.87519
"1944",478,4.042872
"1989",852,3.60536
"1996",523,3.384764
"1986",45,3.475173
"1999",310,3.485021
"1990",548,3.26643
"1986",201,3.706127
"1985",238,3.63639
"2005",11,3.24837
"2001",253,3.05438
"2001",627,3.892619
"1971",961,3.839667
"2000",80,3.39165
"2000",554,3.3613
"1978",204,3.083969
"1986",194,4.076875
"2002",356,4.12339
"1977",114,3.785356
"2002",877,3.594035
"2004",50,2.26604
"1995",103,4.135206
"2000",554,3.3613
"2005",3,4.071286
"1992",197,3.938161
"1994",712,3.857993
"2004",332,3.223298
"2001",699,2.964044
"1987",354,3.569392
"1999",365,2.149378
"1988",147,3.937014
"1974",133,4.404166
"2000",22,3.130971
"2005",419,3.659808
"1992",676,3.053253
"1988",718,3.526558
"1947",584,3.978814
"1999",727,3.072849
"1993",238,3.899951
"2002",624,3.257889
"1987",34,3.244861
"1991",829,2.986957
"1920",149,3.395816
"1998",80,3.322668
"1993",527,3.82545
"2000",147,3.848377
"2003",416,3.556303
"2002",788,3.35914
"2001",863,3.924927
"1997",491,3.75777
"1969",258,3.744835
"1960",105,3.853979
"2003",603,3.560767
"1961",870,3.889494
"1997",691,3.888849
"2003",443,3.360761
"1997",175,3.474259
"2002",113,3.351864
"2000",147,3.848377
"1984",25,3.824439
"2002",344,3.800375
"1990",205,2.810225
"1954",629,3.993519
"2004",78,3.46204
"2001",802,3.85996
"2000",467,3.066268
"2002",258,3.61773
"1962",553,3.858262
"1940",552,4.064217
"2004",279,3.601244
"2003",365,3.694041
"1996",680,3.582555
"2002",219,3.39122
"1952",693,4.101352
"2001",519,4.329497
"2000",233,3.213987
"1985",720,3.370721
"1999",774,3.054945
"1992",160,3.388518
"2003",365,3.694041
"2002",624,3.257889
"1990",369,3.555254
"1994",314,4.043315
"1993",351,3.665116
"2002",598,3.347065
"1984",700,3.5561
"2004",608,3.435104
"1992",204,3.434482
"1998",417,3.696264
"2002",114,3.520738
"2003",511,3.480931
"2004",606,3.432611
"2004",776,4.165076
"1984",101,3.671385
"1983",667,3.06192
"1992",448,3.850438
"1993",959,2.562032
"1998",282,2.725932
"1977",441,3.812057
"2000",229,3.119739
"1982",264,3.692374
"1955",569,3.711141
"1997",801,3.785844
"1987",580,3.971653
"2004",553,3.527308
"1980",33,3.809128
"2000",409,3.512847
"1999",248,3.934956
"2004",80,3.388169
"1993",184,3.596471
"2002",706,3.017132
"2000",766,3.851273
"1976",856,4.210924
"1968",606,3.857216
"1982",264,3.692374
"1997",355,3.70976
"1984",678,4.190613
"2000",409,3.425384
"1996",823,3.555231
"2003",22,3.720851
"2002",238,3.263216
"1988",750,3.242025
"1995",136,3.635118
"1993",381,4.457542
"2002",113,3.351864
"1978",709,3.640379
"1991",775,2.978261
"1999",629,3.376338
"1984",536,3.985602
"2000",306,4.397721
"1991",823,3.27353
