"","movie_year","movie_cluster","movie_avgScore"
"68648","2002",318,3.824276
"47501","1978",465,3.796158
"24015","1996",231,3.729131
"10820","1968",307,3.894097
"74021","1986",52,3.313543
"46995","2000",639,4.33854
"28741","1990",52,3.477379
"86392","1989",468,4.032698
"17769","1984",135,4.145889
"59008","2002",42,3.499955
"72205","1997",598,3.699458
"5886","1987",113,3.722568
"86376","2001",599,3.974806
"22851","1997",167,3.708928
"80527","2002",438,2.993749
"48858","1984",88,3.956728
"346","2004",982,3.493161
"82667","1991",568,3.069643
"7614","1992",599,3.733984
"29141","2003",851,3.51149
"91293","1989",468,4.032698
"85327","1982",596,3.830012
"10832","1993",314,3.896505
"37293","1997",761,3.824836
"92382","1983",267,4.001136
"69136","1998",290,3.779899
"61945","1987",781,3.655432
"61429","1997",493,3.817912
"58964","2001",261,3.309203
"37687","2003",38,3.082665
"65064","2003",72,3.140178
"87057","2000",165,3.534721
"49206","2001",59,3.588055
"61633","2001",603,3.323728
"46789","2000",766,3.851273
"87247","2002",738,3.892671
"55785","2000",616,3.558669
"51733","1990",209,3.196047
"81481","2003",9,3.551792
"45355","1959",697,3.973496
"11149","1989",7,3.722973
"54598","2002",604,2.756518
"43159","2001",131,2.659519
"53145","2005",309,3.762713
"33577","1941",745,3.89311
"30020","1990",284,4.026347
"34659","2002",344,3.800375
"91580","1994",652,3.367352
"15934","2005",428,3.798969
"94484","1996",259,3.857214
"80352","1999",26,4.425922
"51537","1996",259,3.857214
"35646","1993",643,3.688128
"92320","2000",358,4.122308
"63177","1999",352,3.428434
"39040","2005",714,3.081137
"98181","2000",195,3.214052
"34549","2004",439,3.911111
"31637","1996",692,3.293264
"49977","1993",84,3.624899
"84488","2002",113,3.351864
"31699","1979",305,2.916019
"41982","2003",130,3.417129
"28306","2004",701,3.863561
"60153","2004",706,3.679983
"34900","1964",907,3.138132
"9372","2003",447,3.536678
"38418","1999",976,3.818831
"74403","2003",519,4.427099
"5547","1974",133,4.404166
"45704","1998",425,3.951937
"15395","1989",551,3.596838
"30887","2001",281,3.250772
"12401","1970",305,3.831648
"29170","2002",16,2.998138
"54996","1997",61,3.571383
"57191","1981",631,3.338515
"47957","2004",786,3.680781
"75876","1998",351,3.639462
"69183","2002",537,3.793098
"26195","1998",79,3.707706
"48701","1995",29,3.439197
"38867","2004",992,3.80856
"88926","1996",329,3.615398
"1439","1995",54,3.019789
"40816","2004",824,3.997548
"20075","1999",221,3.62892
"59356","1984",558,3.486855
"70026","2001",417,3.183512
"90320","2001",842,2.640721
"82958","1964",246,4.116601
"68765","2001",603,4.283961
"49595","1984",939,3.782745
"97157","1984",88,3.956728
"20555","1982",427,3.845599
"86334","2001",89,4.448375
"99684","2002",255,3.453337
"32451","1996",824,3.396297
"78201","1989",482,3.352442
"31487","2000",308,3.787224
"46886","2002",275,3.44999
"93406","1998",329,4.215449
"8937","1975",490,3.886148
"3625","1987",113,3.722568
"70740","2003",963,3.452573
"40395","1994",485,3.764224
"97114","2005",417,3.510857
"35198","2001",757,3.634672
"62460","1980",994,3.611147
"19431","2002",515,3.423482
"8165","2004",217,3.482509
"84493","2001",52,3.61857
"3324","1997",175,3.680696
"68966","2004",560,3.274906
"55410","1978",76,3.549903
"35050","2000",441,3.910989
"91817","1982",427,3.845599
"92759","2001",578,3.388706
"40481","1999",272,2.855278
"43818","1993",351,3.132996
"229","2000",467,3.260046
"15172","2003",129,2.305804
"97901","1997",454,4.027247
"18076","1990",52,3.477379
"9874","2003",689,3.5042
"40615","1991",50,4.026017
"53246","1999",107,3.628809
"67290","1996",51,3.804783
"97603","2004",659,2.924365
"82040","2000",766,3.851273
"90331","1973",255,3.129298
"62384","1987",333,3.538324
"35849","1998",772,3.378151
"98250","1993",250,3.64749
"18740","1972",210,3.40728
"94784","2000",738,3.218729
"23014","2004",560,3.563391
"34003","1984",135,4.145889
"36751","1995",737,3.717364
"662","2003",576,3.371868
"51288","1997",801,3.785844
"35818","2000",99,3.373517
"92572","2002",344,3.972289
"38895","2003",37,3.090261
"89501","1995",103,4.135206
"8824","1978",310,3.47616
"42978","1985",561,3.522697
"96856","2000",655,3.277135
"366","1980",165,3.805661
"73200","1969",489,3.64852
"43040","1993",998,3.653166
"5628","1998",376,3.830179
"27277","1995",529,3.971477
"42966","1987",34,3.244861
"92304","2001",671,2.752719
"94803","2004",480,4.010509
"81257","1993",238,3.899951
"58393","1987",428,3.386663
"56544","1998",68,3.582925
"20106","1987",25,3.338812
"16900","1973",291,3.98515
"4770","1988",2,2.853333
"20572","1992",879,3.859525
"97461","1998",606,3.461237
"27712","2004",358,3.442219
"30150","2000",379,2.973117
"29899","2000",87,3.808471
"73405","1999",355,3.067809
"18013","2000",409,3.425384
"5519","1950",231,4.026259
"97890","1996",474,3.459861
"19345","1996",594,3.39755
"63565","1984",737,3.358244
"35205","2000",409,3.512847
"96088","2001",219,2.92564
"56782","1996",57,3.612196
"69032","1996",824,3.396297
"73057","1985",563,3.392009
"19541","1993",81,2.997592
"71312","1997",691,3.888849
"92115","2002",76,4.005862
"9865","1987",34,3.244861
"82985","2000",441,3.910989
"40887","1996",761,3.473448
"27054","1995",815,3.26113
"86113","2004",757,3.298825
"82948","2002",736,3.291538
"4405","1999",715,3.725975
"12348","2003",37,3.090261
"97107","1995",150,4.133081
"10350","1991",561,3.745043
"32077","1996",107,3.770553
"39894","1982",191,3.564032
"14551","1987",72,3.702723
"66417","1997",81,3.474518
"99998","2004",350,3.751418
"32412","1993",600,3.681978
"18437","2000",166,3.230544
"19778","1999",823,3.594736
"16198","2003",688,3.418101
"74909","1990",19,3.397969
"87556","2004",560,3.274906
"27326","1981",336,4.50428
"87227","1999",311,3.531699
"41998","2003",281,3.946369
"81594","2001",752,4.514376
"90034","1971",623,3.734911
"71490","2000",94,2.979866
"91421","2004",564,3.269999
"22819","1988",372,3.672714
"98403","2001",803,3.454383
"69207","2004",218,3.281468
"8145","1994",408,3.543596
"39893","2002",218,3.587841
"25244","2002",178,3.357929
"3272","1989",82,3.361984
"75975","2005",252,2.938765
"64548","2002",546,3.590833
"9088","1967",372,3.895719
"29354","2002",269,3.082416
"34749","2002",347,3.482412
"69228","1994",207,3.714657
"91135","1963",439,3.885472
"50306","2003",661,3.136057
"22405","1942",770,4.090897
"30647","2002",688,4.047585
"78318","1989",133,3.527579
"54044","1999",521,3.291348
"1244","2004",560,3.563391
"55134","1986",221,3.425965
"35457","1988",385,3.453875
"81288","2002",279,3.301417
"98749","1926",892,3.659441
"76082","2000",100,3.475493
"62567","2003",552,3.094933
"30996","1998",21,3.522611
"47104","1992",423,3.93789
"11722","1999",272,2.855278
"38359","2003",69,3.963834
"35206","1996",42,3.412418
"6307","1999",605,3.817425
"21387","1996",157,3.624754
"34034","1989",644,3.291793
"94991","2001",703,2.655708
"46803","2003",249,3.73486
"95031","2003",88,3.232413
"62981","1950",263,4.03635
"11147","1992",86,3.769887
"51787","2004",503,2.739799
"63736","1997",811,4.164486
"88397","1994",317,4.59329
"73770","2001",777,3.11587
"74068","1998",149,3.665269
"3361","2000",675,3.576728
"36542","1995",621,3.666299
"54021","1989",722,3.473923
"10317","1997",167,4.14619
"43751","1992",812,3.818322
"2410","1939",59,3.811511
"30475","2000",503,3.784194
"64424","2000",104,3.645087
"96534","2003",29,3.388183
"2536","2001",601,3.913912
"10723","2003",389,3.519844
"33673","2004",579,2.696383
"54372","1995",158,3.263491
"46591","2001",406,3.219777
"43516","1939",601,4.170713
"78555","2001",627,3.892619
"59719","1932",708,3.892279
"80996","1987",152,3.448489
"76461","1994",5,4.009132
"69516","2003",13,4.723066
"46353","2000",569,3.126533
"255","2003",255,3.549393
"85005","2003",759,3.382686
"29714","1976",22,2.97996
"64509","1978",132,2.509103
"7915","1982",52,3.935041
"98596","2003",255,3.549393
"77482","1996",266,3.492607
"71563","1993",887,3.720569
"34552","1978",709,3.640379
"46930","2000",52,3.507999
"79507","1984",196,3.345787
"87657","1978",465,3.796158
"8409","1964",439,3.623092
"55611","2003",576,3.371868
"66325","2000",428,3.402732
"53348","1990",813,3.940627
"80744","2003",357,3.54584
"71951","2001",794,3.505338
"5322","2003",675,3.04415
"90021","1989",316,4.056715
"70945","2003",69,3.963834
"95360","2002",397,3.280819
"9097","1987",813,3.700522
"27886","2003",22,3.720851
"19566","2005",863,3.825089
"48431","1997",598,3.699458
"8451","1952",116,3.907945
"74877","1992",656,2.862431
"1446","1993",251,3.777071
"61190","1994",393,2.941082
"29638","2001",804,3.337194
"35126","2003",319,2.981592
"36276","1999",196,3.595111
"26555","2000",441,3.910989
"42520","1988",641,3.655444
"7444","1991",75,3.408917
"79175","2003",261,3.210328
"32500","2002",674,3.335156
"16674","1975",374,3.985714
"45951","1999",603,3.680465
"35535","1999",841,3.639514
"90911","1995",428,3.589162
"34901","1982",107,3.264683
"37514","2004",95,3.688752
"76999","2000",612,3.533859
"98305","1991",353,3.73651
"85053","2004",976,3.288685
"44761","1999",732,3.230477
"53187","1985",949,3.869604
"11380","1979",429,3.269671
"69510","2004",115,3.027131
"98012","1996",65,2.351058
"3086","1997",811,4.164486
"60589","2003",90,3.516888
"67534","1998",8,3.522956
"51979","2000",720,3.813252
"88695","1995",167,3.910687
"50613","2002",877,3.594035
"61120","2004",353,2.797786
"28023","2002",801,3.334195
"48966","2003",753,3.423639
"62128","2003",872,2.952272
"5768","1997",273,3.621725
"66299","2002",349,3.9337
"50090","1980",43,3.431966
"90640","1995",29,3.439197
"5613","2002",667,3.739803
"43199","1999",88,4.230879
"6346","1998",291,3.450805
"82838","1983",391,4.100614
"96107","2003",762,3.911186
"99074","1999",200,3.603121
"99322","1987",52,4.035021
"997","2004",917,4.000262
"11776","1991",851,3.574464
"2413","1953",310,3.506543
"37222","1998",53,3.531605
"72878","1995",685,3.776072
"56660","2004",224,2.856791
"63969","2004",555,3.557411
"2540","2003",88,3.232413
"3690","2004",242,3.584753
"19122","1975",490,3.886148
"5089","1996",56,3.275332
"43193","1975",490,3.886148
"47248","1939",601,4.170713
"41593","1996",529,3.72429
"88751","2003",328,3.861951
"73229","1981",68,3.746993
"13262","2001",802,3.85996
"24359","1994",186,3.621651
"57862","1982",18,3.97168
"3923","2000",610,3.734414
"36870","1950",231,4.026259
"6338","1997",801,3.785844
"58997","1996",107,3.770553
"57436","1999",118,4.030182
"69037","1942",972,3.841044
"23610","1988",621,4.016581
"51839","2003",450,3.308089
"61591","2002",788,3.35914
"896","1987",52,4.035021
"81152","1984",741,3.703262
"91934","2005",78,3.128638
"46499","2002",563,3.554369
"90613","2004",88,3.57988
"86405","1996",336,3.665636
"67554","2003",261,3.210328
"57762","2000",720,3.813252
"39754","1988",554,3.892577
"91803","2000",503,3.784194
"31905","1999",373,3.251263
"67134","1997",133,3.852399
"67885","2003",9,3.551792
"36754","1997",493,3.817912
"3275","1967",125,2.576497
"36392","2003",63,2.947022
"26480","2002",397,3.280819
"8646","1972",133,4.504222
"94466","2003",406,3.55219
"14308","2001",236,3.268133
"90002","1982",636,3.826373
"68054","1999",1000,3.470992
"13275","2003",416,3.584443
"64991","2004",521,4.186571
"38537","2004",284,2.942007
"42287","2003",81,2.866503
"31367","1976",642,3.790645
"76483","1983",200,4.460864
"25","1995",621,3.666299
"57856","1989",752,3.813931
"19657","1933",191,3.734043
"87210","1969",574,3.770274
"36300","1999",300,3.65676
"5968","2004",78,3.281634
"4265","1989",316,4.056715
"66012","1981",336,4.50428
"84956","2000",680,2.117175
"4036","2003",234,3.545634
"76978","2004",420,2.868432
"56205","2004",8,3.189292
"53141","1994",207,3.714657
"53360","1997",234,3.988861
"661","2003",308,4.415645
"37960","2002",116,3.108622
"82842","1987",113,3.722568
"56385","2004",608,3.435104
"51758","1972",895,3.575927
"22274","1987",34,3.244861
"24591","1987",284,3.5485
"51061","2001",687,3.347181
"5139","2000",124,3.890815
"14574","2004",627,3.175679
"19395","1961",870,3.889494
"87094","1991",75,3.408917
"1514","2000",409,3.425384
"33109","2000",898,3.740965
"28742","2000",479,2.571032
"67076","1998",68,3.582925
"50367","2002",697,3.363678
"78449","2004",377,3.373453
"30522","2002",124,4.232102
"49587","1996",619,3.518462
"69732","2001",306,4.452083
"19183","2004",428,3.716396
"94410","1978",170,3.183406
"80439","1992",570,3.602605
"865","1998",420,3.277637
"6259","1977",515,3.762077
"39726","2000",674,3.61248
"4069","2004",554,3.550247
"31226","2003",337,3.759005
"47450","2003",310,2.758685
"99270","2004",95,3.688752
"34744","1997",882,3.702682
"15470","1994",151,4.299842
"28922","1992",639,3.209763
"93376","2004",786,3.680781
"83721","2005",22,3.405241
"89166","1990",209,3.904908
"30061","2001",400,3.400897
"47874","1993",149,3.465151
"46540","1998",248,3.806712
"17324","1990",621,3.660001
"79764","1998",120,3.277639
"91079","2004",401,3.514684
"25400","2000",674,3.236626
"26486","1999",793,3.386253
"14473","1999",521,3.291348
"82302","1985",44,4.013876
"57733","2000",218,3.78264
"14309","2002",167,4.330155
"19852","1971",888,4.073817
"35413","2003",130,3.417129
"70671","1999",301,3.685215
"81382","1974",604,4.004545
"44452","1987",580,3.971653
"32552","2000",48,3.56595
"94572","2003",245,3.507945
"45475","1987",52,4.035021
"59282","2004",515,3.103715
"5047","2001",817,4.072802
"48641","1991",128,3.434812
"45080","1990",209,3.904908
"74989","1995",630,3.039629
"29890","2004",133,3.54105
"57652","2005",220,2.991248
"62362","1963",3,4.097083
"93794","2000",931,3.069127
"97502","1998",64,2.915324
"23216","1972",291,3.749722
"60583","2001",318,3.294685
"11984","2004",146,3.692771
"49860","1999",555,3.171519
"32845","2001",614,3.132538
"59294","2004",725,3.329259
"72588","1980",692,3.713639
"65112","1983",542,3.952251
"54371","2002",22,3.225939
"77470","1979",305,2.916019
"56005","2005",710,3.597737
"20975","2000",437,3.070509
"78144","1997",123,3.557391
"13056","1998",366,3.762952
"96566","2000",328,3.346214
"7383","1995",397,3.067797
"76882","1999",232,3.252475
"34253","1990",201,4.290206
"84943","1979",705,3.92349
"95586","1996",1000,3.646783
"9587","1984",718,3.764079
"88862","1998",295,3.52651
"22631","1996",436,3.509485
"56553","2003",632,3.311109
"90307","1966",439,3.754985
"23615","1994",82,3.300511
"52052","1974",100,4.074342
"7512","2004",95,3.688752
"59478","2000",113,2.736568
"62600","1987",580,3.971653
"65292","1999",253,3.587593
"38297","2003",686,3.837031
"87683","1961",65,3.923975
"38289","1982",264,3.692374
"4317","1982",51,3.845437
"33611","1995",7,3.38506
"74888","1998",708,3.505587
"89601","1984",480,3.502666
"31632","2004",152,3.910232
"11018","2001",752,4.514376
"62462","2002",269,3.082416
"50969","1982",583,4.053518
"76036","1999",745,3.450003
"91957","1986",617,4.06624
"44434","1989",484,4.333289
"94541","1989",214,3.858014
"35388","1999",6,3.69362
"64277","2000",616,3.475231
"60560","1987",133,4.299895
"32765","2001",281,3.250772
"15002","1976",642,3.790645
"86284","2004",308,3.992179
"13518","2005",262,4.010233
"78331","1997",615,3.55724
"54133","1996",474,3.459861
"81628","2004",69,3.362131
"77784","2000",589,2.988316
"49941","1971",367,3.690264
"56277","2004",292,3.496145
"57713","1995",379,4.371916
"52900","2004",786,3.680781
"37382","1983",622,3.818948
"45464","1990",605,3.354839
"67390","2004",631,3.616261
"56400","1999",152,3.786779
"23660","2003",921,3.104209
"28246","2002",178,3.357929
"76186","1984",35,3.365955
"95079","1996",440,3.053249
"89475","2001",599,3.974806
"21607","1975",490,3.886148
"27145","1998",257,3.639784
"71455","1999",429,4.079143
"7058","2001",744,3.068711
"61984","1994",650,3.480091
"26419","1959",27,3.612732
"18760","1997",7,3.18139
"35111","1988",718,3.526558
"28842","1973",670,4.009728
"93943","2005",137,3.668504
"21146","1999",132,3.70117
"44001","1995",98,3.315955
"88537","2004",88,3.57988
"96643","1995",285,4.082388
"9288","1998",274,3.530572
"38872","1999",311,3.531699
"25758","2000",285,4.24106
"27170","1995",821,3.594362
"45329","1998",306,3.719755
"62222","1990",510,3.450039
"94213","2003",56,2.884287
"98831","1992",580,3.813993
"90571","1999",650,3.49613
"33690","2003",318,3.755254
"55259","2001",624,2.652671
"73879","1994",791,4.094501
"7911","1968",703,3.603036
"46774","1987",333,3.538324
"6722","2003",308,4.415645
"60829","1971",88,3.277356
"52246","1999",582,4.017504
"74855","1996",332,3.27509
"98592","1956",270,3.77728
"93763","2002",415,3.751165
"12762","2004",133,3.54105
"14711","2002",238,3.263216
"26132","1996",473,3.115152
"83374","1987",26,4.103528
"24673","1987",72,3.702723
"93715","2000",749,4.203065
"5218","2004",92,4.190134
"88091","1994",791,4.094501
"62637","2003",389,3.519844
"69887","1992",639,3.209763
"52973","1999",552,4.306806
"74190","2001",883,3.430797
"7594","2004",555,3.557411
"98830","1993",339,3.944499
"6369","1986",170,3.808074
"14759","1989",396,3.776885
"16942","1998",580,3.52642
"89385","2004",358,3.442219
"27746","1985",59,4.053373
"86999","2001",351,3.451661
"78544","2003",443,3.360761
"86001","1939",59,3.811511
"59452","2003",386,3.533984
"69266","1969",258,3.744835
"32004","1991",731,2.789689
"94255","1971",888,4.073817
"23652","1961",65,3.923975
"65960","1990",221,4.085294
"47379","2003",576,3.371868
"47373","1998",351,3.639462
"30296","1948",515,3.938703
"70059","2001",274,4.342315
"56443","1991",826,3.998281
"25354","2005",404,3.881081
"59390","2004",735,3.042142
"92463","2002",183,3.879123
"8526","2001",691,3.478449
"49384","2004",888,2.648513
"18180","2003",406,3.914493
"96684","2003",29,3.761979
"91347","2002",279,3.301417
"48155","2003",386,3.533984
"24245","2002",279,3.301417
